table,table_title,row_group_1,row_group_2,row_label,column,value
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,03 Sexual assault and related offences,Aggregate sentence length (d) - Mean (years),8.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,03 Sexual assault and related offences,Aggregate sentence length (d) - Median (years),8
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,04 Dangerous/negligent acts,Sentenced prisoners - No.,95
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,04 Dangerous/negligent acts,Aggregate sentence length (d) - Mean (years),2.3
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,04 Dangerous/negligent acts,Aggregate sentence length (d) - Median (years),1.4
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,05 Abduction/harassment,Sentenced prisoners - No.,58
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,05 Abduction/harassment,Aggregate sentence length (d) - Mean (years),5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,05 Abduction/harassment,Aggregate sentence length (d) - Median (years),4.3
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,06 Robbery/extortion,Sentenced prisoners - No.,153
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,06 Robbery/extortion,Aggregate sentence length (d) - Mean (years),4.3
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,06 Robbery/extortion,Aggregate sentence length (d) - Median (years),3.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,07 Unlawful entry with intent,Sentenced prisoners - No.,399
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,07 Unlawful entry with intent,Aggregate sentence length (d) - Mean (years),3.8
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,07 Unlawful entry with intent,Aggregate sentence length (d) - Median (years),3.7
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,08 Theft,Sentenced prisoners - No.,138
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,08 Theft,Aggregate sentence length (d) - Mean (years),2.1
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,08 Theft,Aggregate sentence length (d) - Median (years),1.3
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,09 Fraud/deception,Sentenced prisoners - No.,95
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,09 Fraud/deception,Aggregate sentence length (d) - Mean (years),3.7
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,09 Fraud/deception,Aggregate sentence length (d) - Median (years),3.3
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,10 Illicit drug offences,Sentenced prisoners - No.,451
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,10 Illicit drug offences,Aggregate sentence length (d) - Mean (years),8.6
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,10 Illicit drug offences,Aggregate sentence length (d) - Median (years),8
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,11 Weapons/explosives,Sentenced prisoners - No.,140
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,11 Weapons/explosives,Aggregate sentence length (d) - Mean (years),2.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,11 Weapons/explosives,Aggregate sentence length (d) - Median (years),2
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,12 Property damage and environmental pollution,Sentenced prisoners - No.,92
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,12 Property damage and environmental pollution,Aggregate sentence length (d) - Mean (years),2.7
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,12 Property damage and environmental pollution,Aggregate sentence length (d) - Median (years),1.2
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,13 Public order offences,Sentenced prisoners - No.,21
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,13 Public order offences,Aggregate sentence length (d) - Mean (years),2.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,13 Public order offences,Aggregate sentence length (d) - Median (years),1.7
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,14 Traffic and vehicle regulatory offences,Sentenced prisoners - No.,14
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,14 Traffic and vehicle regulatory offences,Aggregate sentence length (d) - Mean (years),1.2
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,14 Traffic and vehicle regulatory offences,Aggregate sentence length (d) - Median (years),0.6
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,15 Offences against justice,Sentenced prisoners - No.,240
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,15 Offences against justice,Aggregate sentence length (d) - Mean (years),2.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,15 Offences against justice,Aggregate sentence length (d) - Median (years),1.1
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,16 Miscellaneous offences,Sentenced prisoners - No.,14
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,16 Miscellaneous offences,Aggregate sentence length (d) - Mean (years),2.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,16 Miscellaneous offences,Aggregate sentence length (d) - Median (years),1.3
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,Total,Sentenced prisoners - No.,3940
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,Total,Aggregate sentence length (d) - Mean (years),6.9
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Victoria,,Total,Aggregate sentence length (d) - Median (years),5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,01 Homicide and related offences,Sentenced prisoners - No.,219
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,01 Homicide and related offences,Aggregate sentence length (d) - Mean (years),11.3
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,01 Homicide and related offences,Aggregate sentence length (d) - Median (years),10
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,02 Acts intended to cause injury,Sentenced prisoners - No.,1495
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,02 Acts intended to cause injury,Aggregate sentence length (d) - Mean (years),3.4
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,02 Acts intended to cause injury,Aggregate sentence length (d) - Median (years),2.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,03 Sexual assault and related offences,Sentenced prisoners - No.,1036
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,03 Sexual assault and related offences,Aggregate sentence length (d) - Mean (years),7.4
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,03 Sexual assault and related offences,Aggregate sentence length (d) - Median (years),7
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,04 Dangerous/negligent acts,Sentenced prisoners - No.,160
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,04 Dangerous/negligent acts,Aggregate sentence length (d) - Mean (years),3.2
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,04 Dangerous/negligent acts,Aggregate sentence length (d) - Median (years),2
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,05 Abduction/harassment,Sentenced prisoners - No.,39
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,05 Abduction/harassment,Aggregate sentence length (d) - Mean (years),2.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,05 Abduction/harassment,Aggregate sentence length (d) - Median (years),1.5
Table 24,"Table 24 Sentenced prisoners, State/territory and most serious offence by aggregate sentence, 2025",Queensland,,06 Robbery/extortion,Sentenced prisoners - No.,556
